pair,date,direction,abs_z,z_velocity,spread_vol,half_life,spread_slope,corr_recent,beta,coint_pvalue,market_vol,ret_a_5d,ret_b_5d,mom_a_252,mom_b_252,mom_rel,corr_baseline,corr_change,comembership,coint_recent_pvalue,vol_ratio,sector_dispersion,detach_max,adf_stat,hurst,vix_level,vix_change,vol_spike_max,n_pairs_extreme,z_rank,reverted,reverted_5,reverted_20,reverted_safe
USB/JPM,2023-03-17,-1,3.682078235475056,0.06924003483941954,0.0706011978186417,999.0,-0.015419128088787154,0.6825653003798988,0.736,0.0184,0.010489181371776108,-0.2092692688396096,-0.060451511610087216,-0.4945770745225593,-0.06291686931632778,-0.4316602052062315,0.726350688055467,-0.043785387675568166,0.8174603174603174,0.9609183666541047,1.661900146567028,0.11084051723411874,0.10015135309748613,1.2132995984185135,0.4515883505302831,16.651059219822553,3.1292018996265316,1.6498255201151373,11,0.9811320754716981,0,0,0,0
CAT/BLK,2023-03-17,-1,2.088948226466705,-1.7901669260814619,0.026233350486864725,39.52822922028323,-0.01423879740564396,0.5112179234622742,0.687,0.022,0.010489181371776108,-0.05430961606972318,0.0026420614651732066,0.01818766920708903,-0.1095840932452985,0.12777176245238753,0.5574565776798023,-0.04623865421752804,0.7142857142857143,0.5184872071120015,1.167551476559104,0.06984123232512085,0.13117230010931602,-3.4042022201292665,0.2253344816998533,16.651059219822553,3.1292018996265316,1.2293530574101836,11,0.7924528301886793,0,0,1,0
ED/PEG,2023-03-20,1,2.39543595199396,-0.10406632325235021,0.02112845276797461,40.61847032620966,0.003972757086510479,0.7967437517110856,0.817,0.0437,0.010810613475178702,0.04344401908991102,0.03866795737635176,0.10776710184429117,-0.09819928428886637,0.20596638613315754,0.8338863189861573,-0.0371425672750717,1.0,0.11137975955909585,0.8254499559791184,0.03700767767329548,0.01604561354827938,-1.208242419159909,0.5237908567045686,17.16131686521995,4.046821026581105,1.2142487945110925,9,0.8490566037735849,1,0,1,1
TFC/PNC,2023-03-20,-1,2.868147476275367,0.04857059389667695,0.0846306520109197,196.05267318868357,-0.007302946234966898,0.6366840489454796,0.632,0.0356,0.010810613475178702,-0.04212805205652259,-0.021056415977944276,-0.6008058579219955,-0.3797416616268201,-0.22106419629517537,0.7833477257175254,-0.14666367677204584,0.9126984126984127,0.09425644158022745,1.4411553966215624,0.10657679688697214,0.0659847030709616,-0.8760928407228078,0.4310000436694198,17.16131686521995,4.046821026581105,1.6542983723500555,9,0.9245283018867925,0,0,0,0
TFC/C,2023-03-21,-1,2.088879640570024,1.0155099953269926,0.10868915232720391,106.77226652133751,0.0047008874799979,0.6523293461600534,0.58,0.033,0.011197876680435492,0.05551892618986898,-0.05040535822041514,-0.5096180557946957,-0.19957471643841584,-0.3100433393562798,0.7023182385931739,-0.049988892433120435,0.9047619047619048,0.4977179082946678,1.6888099718822558,0.08971950118834887,0.047023158338156734,-1.1042424623060814,0.4646996098679534,17.776078145041087,4.105821422368102,1.7039912364330165,5,0.9245283018867925,0,0,0,0
MET/JPM,2023-03-22,-1,2.4674964447443126,0.7997991917207949,0.06346592702965131,999.0,0.002022876893808638,0.6958159595155466,0.609,0.0329,0.011299542466615927,-0.0033805261613926163,-0.008455915715984474,-0.17413317906692294,-0.0610772989799937,-0.11305588008692924,0.7550024302798461,-0.059186470764299504,0.9841269841269841,0.9816798799984833,1.1524814311681906,0.10188356731770752,0.08260353994013048,1.006299437840135,0.47016374541569783,17.937467577287467,4.792711377925809,1.7455097406615467,6,0.9433962264150944,0,0,0,0
TJX/ROST,2023-03-22,1,2.4160407643812523,-0.5479646472463973,0.021561091371551926,20.121933382958655,0.0031018730032177665,0.8290291910776963,1.017,0.0456,0.011299542466615927,0.012994984573945878,0.0030256964524690844,0.22632461884736088,0.13239964052891828,0.0939249783184426,0.7348779507365542,0.0941512403411422,0.8095238095238095,0.5049412308121389,0.9395094576824199,0.061429674621978146,0.15221480795502368,-1.69980235358176,0.4409597946586466,17.937467577287467,4.792711377925809,1.0639426066836246,6,0.9245283018867925,0,0,0,0
BDX/ISRG,2023-03-23,-1,2.1362763302085237,-1.134093273164694,0.01384261869562497,25.82744891788503,-0.0020744283623720275,0.3872910331135312,0.518,0.0153,0.011300967334699558,-0.00683002828634649,0.016372517447686086,-0.07478717206462626,-0.15843649166851037,0.08364931960388411,0.5124237278812291,-0.12513269476769795,0.5793650793650794,0.41172936283848677,0.5760273828660265,0.05861450946247899,0.1617986905958102,-1.9648696254424147,0.5436071629733228,17.939729485247682,4.709310041823722,0.9233345673450535,6,0.8867924528301887,1,1,1,1
NEE/D,2023-03-23,1,2.169192483586888,0.986390170903021,0.05776349306273039,999.0,0.01668930617563109,0.43275660661452175,1.484,0.0296,0.011300967334699558,-0.03226084958961817,-0.06774104030411987,-0.093515169163922,-0.407617715120665,0.31410254595674303,0.6220847185058951,-0.18932811189137333,0.7380952380952381,0.5612342873238227,1.183214151889651,0.03872478717858735,0.18158742100388725,-1.546305185281741,0.5871845737249386,17.939729485247682,4.709310041823722,1.1414472489168621,6,0.9056603773584906,1,0,1,1
MET/HON,2023-03-23,-1,2.789513024502445,0.011902110195331606,0.07033955065004772,95.90715565896615,-0.004140082400712759,0.4600988737893813,0.507,0.0221,0.011300967334699558,-0.060559623914221206,-0.01180679070249635,-0.22921147008135678,-0.022206920692796395,-0.2070045493885604,0.6344483602502048,-0.1743494864608235,0.7222222222222222,0.29616913440662435,1.4460724760930805,0.11090735771703171,0.05728144594842355,0.8218196358825067,0.5686122425630652,17.939729485247682,4.709310041823722,1.7935157722487614,6,0.9811320754716981,0,0,0,0
USB/JPM,2023-03-24,-1,2.0404535297993736,-0.09493306220611064,0.08989900037475945,999.0,0.0005409439017007928,0.7066191551704011,0.736,0.0184,0.011396902176831033,0.05749576623142438,-0.007179527559362242,-0.42941169479468533,-0.08001802634320132,-0.349393668451484,0.7169068241215378,-0.010287668951136753,0.8174603174603174,0.9380270848194736,1.8422730379171308,0.10705857686284845,0.08694502785978941,-0.5896676719738312,0.5184075244244292,18.092021325855356,4.660245371038801,1.8868247351787224,6,0.8867924528301887,0,0,0,0
TXN/KLAC,2023-03-24,1,2.0466471352167326,0.5637026974783652,0.024672566573241465,12.063629361195217,0.004502841836863142,0.7048210949404596,0.451,0.0164,0.011396902176831033,0.021395864603027448,-0.03324800199625644,0.030782412654554392,0.0862913483765464,-0.055508935721992,0.8397161502223374,-0.13489505528187773,1.0,0.1785000200958377,0.6822996691388203,0.07008384379524146,0.09281214657475845,-2.3152562090870896,0.2992375177156042,18.092021325855356,4.660245371038801,0.9214825638013262,6,0.9056603773584906,0,0,1,0
TJX/ROST,2023-03-29,1,2.3700270491907647,-0.10436705132999125,0.027681285823688905,20.429640465382818,0.003379437681921046,0.80486984514783,1.017,0.0456,0.011812121553881855,0.018724309319819277,-0.0013652926472156324,0.22862451454300547,0.12566828746539027,0.1029562270776152,0.7354166997433159,0.06945314540451408,0.8095238095238095,0.5668881466557346,0.9181613033890375,0.051722087112097796,0.16248721267051525,-1.6191978973921226,0.43752644441820165,18.751161652582336,5.995659682284419,1.1993344056354032,1,0.9811320754716981,0,0,0,0
PEG/XEL,2023-03-30,1,2.0712449105226054,1.8354622643178764,0.01461162974260831,23.118952205094196,0.010041876332691537,0.8311516689479639,0.62,0.0336,0.01185670187234315,0.08655578180236789,0.05530515214578369,-0.07584105168884303,-0.04243460447267111,-0.03340644721617192,0.8456529956903648,-0.0145013267424009,1.0,0.337338933987731,1.0226568217234784,0.026411623701007154,0.009041655878795685,-1.3579963735253089,0.2813229364488895,18.821930714192327,6.749449137912055,1.2160057715187431,2,0.9622641509433962,0,0,1,0
TXN/KLAC,2023-03-31,1,2.0877079700054932,0.37221491299597065,0.024169979428948087,11.313636879493803,0.00479290703310523,0.7253981565754348,0.451,0.0164,0.01208071910110189,0.035569714938961994,0.06227450856294858,0.020672393849753057,0.07908940302219847,-0.05841700917244541,0.8384489350266539,-0.11305077845121903,1.0,0.1369288313250585,0.6432302819178951,0.058201887891857124,0.08739687834900278,-1.8397246964755691,0.32498601647094677,19.17754704020602,6.527874258411902,1.0970400172603167,2,0.9622641509433962,0,0,1,0
TMO/HON,2023-04-05,1,2.1292913184578564,0.41135248010055014,0.03820376651044563,28.79886683148713,0.0055717565844624,0.3468982217534449,1.317,0.0374,0.011378146224908408,0.04354826354831687,0.0019024705006795983,-0.015279205384169714,-0.014186320953146314,-0.0010928844310233998,0.4811854174189825,-0.1342871956655376,0.5952380952380952,0.058133636036258526,1.1822507816092236,0.04746826035568037,0.08053345156878056,-1.386439679661765,0.5004123256878685,18.06224717522163,4.883654047960523,0.9972500626865817,4,0.9433962264150944,1,0,1,1
MET/USB,2023-04-05,1,2.3246637730136115,1.9797479383635541,0.01734017850840191,60.624438536769915,0.008398280773195517,0.7778722849086195,0.785,0.0375,0.011378146224908408,0.03769442205429119,-0.017784586805077218,-0.14226038863366464,-0.3593797664962759,0.21711937786261126,0.7276148121886121,0.05025747272000736,0.7698412698412699,0.831756605333815,0.6528238147148736,0.11645260251348019,0.026585197854612885,-1.1341916279207642,0.47321299377703013,18.06224717522163,4.883654047960523,1.9238774528785256,4,0.9622641509433962,0,0,0,0
CAT/GS,2023-04-05,-1,2.064009377539728,-1.47699211528358,0.037120938307297686,49.39609231593918,-0.014509769690292997,0.488015768748011,0.576,0.0003,0.011378146224908408,-0.04339436386326678,0.002522268669891581,-0.010373489753046528,0.006735625225625874,-0.0171091149786724,0.6241418007874736,-0.1361260320394626,0.6825396825396826,0.6665357215185375,1.028396315296546,0.09125134726492104,0.1755211467982799,-2.487722967290338,0.4382194734099766,18.06224717522163,4.883654047960523,1.2635267934480428,4,0.9245283018867925,0,0,0,0
CAT/BLK,2023-04-05,-1,2.327120784326251,-1.5821562048636384,0.032797571517706584,36.90346186666253,-0.013081996974509224,0.5167144614747646,0.687,0.022,0.011378146224908408,-0.04339436386326678,-0.001797110080563158,-0.010373489753046528,-0.14726173023067712,0.1368882404776306,0.5678400700490632,-0.0511256085742986,0.7142857142857143,0.4086854519536365,1.444575651130436,0.09125134726492104,0.09536521998359493,-2.601280725765469,0.3089284293215548,18.06224717522163,4.883654047960523,1.2635267934480428,4,0.9811320754716981,0,0,0,0
ETN/RTX,2023-04-10,-1,2.0355910504315666,-0.8318997946793776,0.034068339133591544,27.389186933519603,-0.016604094204349894,0.5861410182998295,0.974,0.0008,0.010563806106551537,-0.08460542117026115,0.017110184616099033,0.10454007572482027,0.034809524577254614,0.06973055114756566,0.5553795729638779,0.030761445335951598,0.7777777777777778,0.5550127595156089,1.4894154732354383,0.07599679508139931,0.11825875343196868,-1.989722610654395,0.39425452851129833,16.769522313744513,2.153791612480015,1.287253644831449,2,0.9622641509433962,0,0,1,0
COF/PNC,2023-04-11,1,2.160842918547472,0.8730865337148768,0.03767343231191562,26.00873973433356,0.004265176986348938,0.7020326569626699,0.804,0.0222,0.009806949452034662,0.02166966194602793,-0.021754970651138628,-0.2510995023813001,-0.35766374183213134,0.10656423945083127,0.7280395722749234,-0.02600691531225352,0.9285714285714286,0.7000249787305775,1.1377527875336664,0.06644131489644484,0.04148248572123159,-0.8778996900091187,0.5210717108185157,15.568049622158926,1.0890812561281553,1.1753623960746646,2,0.9622641509433962,1,0,1,1
